datetime,year,month,day,hour,minute,day_frac,par_1,par_2,par_avg
7/16/2024 10:28 AM,2024,7,16,10,28.00,0.436111111,1.1,1706.5,853.8
7/16/2024 10:29 AM,2024,7,16,10,29.00,0.436805556,1728.3,1692.8,1710.6
7/16/2024 10:30 AM,2024,7,16,10,30.00,0.4375,1729.1,1694.0,1711.5
7/16/2024 10:31 AM,2024,7,16,10,31.00,0.438194444,1737.4,1702.3,1719.9
7/16/2024 10:32 AM,2024,7,16,10,32.00,0.438888889,1740.0,1706.8,1723.4
7/16/2024 10:33 AM,2024,7,16,10,33.00,0.439583333,1745.6,1715.3,1730.5
7/16/2024 10:34 AM,2024,7,16,10,34.00,0.440277778,1747.2,1713.4,1730.3
7/16/2024 10:35 AM,2024,7,16,10,35.00,0.440972222,1755.7,1724.4,1740.0
7/16/2024 10:36 AM,2024,7,16,10,36.00,0.441666667,1760.8,1729.4,1745.1
7/16/2024 10:37 AM,2024,7,16,10,37.00,0.442361111,1765.6,1734.4,1750.0
7/16/2024 10:38 AM,2024,7,16,10,38.00,0.443055556,1767.0,1738.2,1752.6
7/16/2024 10:39 AM,2024,7,16,10,39.00,0.44375,1772.6,1745.2,1758.9
7/16/2024 10:40 AM,2024,7,16,10,40.00,0.444444444,1775.9,1748.3,1762.1
7/16/2024 10:41 AM,2024,7,16,10,41.00,0.445138889,1783.4,1752.8,1768.1
7/16/2024 10:42 AM,2024,7,16,10,42.00,0.445833333,1783.8,1759.2,1771.5
7/16/2024 10:43 AM,2024,7,16,10,43.00,0.446527778,1792.5,1762.3,1777.4
7/16/2024 10:44 AM,2024,7,16,10,44.00,0.447222222,1795.6,1772.8,1784.2
7/16/2024 10:45 AM,2024,7,16,10,45.00,0.447916667,1805.1,1777.7,1791.4
7/16/2024 10:46 AM,2024,7,16,10,46.00,0.448611111,1808.9,1784.7,1796.8
7/16/2024 10:47 AM,2024,7,16,10,47.00,0.449305556,1813.8,1789.2,1801.5
7/16/2024 10:48 AM,2024,7,16,10,48.00,0.45,1821.8,1794.5,1808.2
7/16/2024 10:49 AM,2024,7,16,10,49.00,0.450694444,1822.4,1801.8,1812.1
7/16/2024 10:50 AM,2024,7,16,10,50.00,0.451388889,1827.5,1806.3,1816.9
7/16/2024 10:51 AM,2024,7,16,10,51.00,0.452083333,1832.6,1811.3,1822.0
7/16/2024 10:52 AM,2024,7,16,10,52.00,0.452777778,1837.5,1814.3,1825.9
7/16/2024 10:53 AM,2024,7,16,10,53.00,0.453472222,1842.1,1819.2,1830.6
7/16/2024 10:54 AM,2024,7,16,10,54.00,0.454166667,1843.2,1822.1,1832.6
7/16/2024 10:55 AM,2024,7,16,10,55.00,0.454861111,1849.8,1828.4,1839.1
7/16/2024 10:56 AM,2024,7,16,10,56.00,0.455555556,1856.7,1835.7,1846.2
7/16/2024 10:57 AM,2024,7,16,10,57.00,0.45625,1859.2,1841.7,1850.4
7/16/2024 10:58 AM,2024,7,16,10,58.00,0.456944444,1865.4,1845.4,1855.4
7/16/2024 10:59 AM,2024,7,16,10,59.00,0.457638889,1868.5,1850.6,1859.5
7/16/2024 11:00 AM,2024,7,16,11,0.00,0.458333333,1873.3,1856.3,1864.8
7/16/2024 11:01 AM,2024,7,16,11,1.00,0.459027778,1881.2,1861.0,1871.1
7/16/2024 11:02 AM,2024,7,16,11,2.00,0.459722222,1884.8,1868.1,1876.5
7/16/2024 11:03 AM,2024,7,16,11,3.00,0.460416667,1892.4,1873.7,1883.0
7/16/2024 11:04 AM,2024,7,16,11,4.00,0.461111111,1896.9,1876.0,1886.5
7/16/2024 11:05 AM,2024,7,16,11,5.00,0.461805556,1904.3,1883.6,1894.0
7/16/2024 11:06 AM,2024,7,16,11,6.00,0.4625,1907.6,1887.4,1897.5
7/16/2024 11:07 AM,2024,7,16,11,7.00,0.463194444,1907.2,1891.2,1899.2
7/16/2024 11:08 AM,2024,7,16,11,8.00,0.463888889,1910.3,1895.4,1902.9
7/16/2024 11:09 AM,2024,7,16,11,9.00,0.464583333,1913.8,1896.5,1905.2
7/16/2024 11:10 AM,2024,7,16,11,10.00,0.465277778,1918.6,1901.9,1910.3
7/16/2024 11:11 AM,2024,7,16,11,11.00,0.465972222,1919.8,1904.7,1912.3
7/16/2024 11:12 AM,2024,7,16,11,12.00,0.466666667,1923.7,1908.0,1915.8
7/16/2024 11:13 AM,2024,7,16,11,13.00,0.467361111,1930.1,1914.4,1922.3
7/16/2024 11:14 AM,2024,7,16,11,14.00,0.468055556,1934.1,1919.1,1926.6
7/16/2024 11:15 AM,2024,7,16,11,15.00,0.46875,1941.6,1923.6,1932.6
7/16/2024 11:16 AM,2024,7,16,11,16.00,0.469444444,1945.7,1930.4,1938.0
7/16/2024 11:17 AM,2024,7,16,11,17.00,0.470138889,1945.5,1931.3,1938.4
7/16/2024 11:18 AM,2024,7,16,11,18.00,0.470833333,1951.1,1934.8,1943.0
7/16/2024 11:19 AM,2024,7,16,11,19.00,0.471527778,1955.7,1941.1,1948.4
7/16/2024 11:20 AM,2024,7,16,11,20.00,0.472222222,1955.0,1945.3,1950.2
7/16/2024 11:21 AM,2024,7,16,11,21.00,0.472916667,1960.3,1948.0,1954.2
7/16/2024 11:22 AM,2024,7,16,11,22.00,0.473611111,1965.7,1953.8,1959.8
7/16/2024 11:23 AM,2024,7,16,11,23.00,0.474305556,1970.5,1957.9,1964.2
7/16/2024 11:24 AM,2024,7,16,11,24.00,0.475,1973.9,1959.3,1966.6
7/16/2024 11:25 AM,2024,7,16,11,25.00,0.475694444,1974.5,1963.5,1969.0
7/16/2024 11:26 AM,2024,7,16,11,26.00,0.476388889,1978.7,1970.1,1974.4
7/16/2024 11:27 AM,2024,7,16,11,27.00,0.477083333,1986.1,1972.0,1979.0
7/16/2024 11:28 AM,2024,7,16,11,28.00,0.477777778,1989.1,1979.6,1984.3
7/16/2024 11:29 AM,2024,7,16,11,29.00,0.478472222,1993.0,1986.8,1989.9
7/16/2024 11:30 AM,2024,7,16,11,30.00,0.479166667,1997.8,1991.0,1994.4
7/16/2024 11:31 AM,2024,7,16,11,31.00,0.479861111,2001.6,1993.1,1997.3
7/16/2024 11:32 AM,2024,7,16,11,32.00,0.480555556,2002.5,1995.1,1998.8
7/16/2024 11:33 AM,2024,7,16,11,33.00,0.48125,2012.9,2000.0,2006.5
7/16/2024 11:34 AM,2024,7,16,11,34.00,0.481944444,2015.9,2005.1,2010.5
7/16/2024 11:35 AM,2024,7,16,11,35.00,0.482638889,2014.6,2007.5,2011.0
7/16/2024 11:36 AM,2024,7,16,11,36.00,0.483333333,2021.5,2014.2,2017.8
7/16/2024 11:37 AM,2024,7,16,11,37.00,0.484027778,2018.9,2014.6,2016.8
7/16/2024 11:38 AM,2024,7,16,11,38.00,0.484722222,2024.1,2022.0,2023.0
7/16/2024 11:39 AM,2024,7,16,11,39.00,0.485416667,2027.6,2021.4,2024.5
7/16/2024 11:40 AM,2024,7,16,11,40.00,0.486111111,2030.1,2020.7,2025.4
7/16/2024 11:41 AM,2024,7,16,11,41.00,0.486805556,2036.7,2027.6,2032.1
7/16/2024 11:42 AM,2024,7,16,11,42.00,0.4875,2039.2,2029.6,2034.4
7/16/2024 11:43 AM,2024,7,16,11,43.00,0.488194444,2042.1,2035.5,2038.8
7/16/2024 11:44 AM,2024,7,16,11,44.00,0.488888889,2046.9,2040.7,2043.8
7/16/2024 11:45 AM,2024,7,16,11,45.00,0.489583333,2045.1,2041.3,2043.2
7/16/2024 11:46 AM,2024,7,16,11,46.00,0.490277778,2051.7,2045.6,2048.6
7/16/2024 11:47 AM,2024,7,16,11,47.00,0.490972222,2051.7,2044.0,2047.8
7/16/2024 11:48 AM,2024,7,16,11,48.00,0.491666667,2051.1,2040.3,2045.7
7/16/2024 11:49 AM,2024,7,16,11,49.00,0.492361111,2053.5,2051.6,2052.6
7/16/2024 11:50 AM,2024,7,16,11,50.00,0.493055556,2054.8,2054.3,2054.6
7/16/2024 11:51 AM,2024,7,16,11,51.00,0.49375,2060.7,2057.1,2058.9
7/16/2024 11:52 AM,2024,7,16,11,52.00,0.494444444,2069.6,2060.0,2064.8
7/16/2024 11:53 AM,2024,7,16,11,53.00,0.495138889,2069.4,2062.3,2065.8
7/16/2024 11:54 AM,2024,7,16,11,54.00,0.495833333,2070.9,2067.8,2069.3
7/16/2024 11:55 AM,2024,7,16,11,55.00,0.496527778,2073.6,2071.0,2072.3
7/16/2024 11:56 AM,2024,7,16,11,56.00,0.497222222,2077.3,2075.2,2076.3
7/16/2024 11:57 AM,2024,7,16,11,57.00,0.497916667,2078.8,2073.2,2076.0
7/16/2024 11:58 AM,2024,7,16,11,58.00,0.498611111,2080.4,2080.8,2080.6
7/16/2024 11:59 AM,2024,7,16,11,59.00,0.499305556,2084.8,2081.9,2083.3
7/16/2024 12:00 PM,2024,7,16,12,0.00,0.5,2087.3,2086.1,2086.7
7/16/2024 12:01 PM,2024,7,16,12,1.00,0.500694444,2087.3,2086.3,2086.8
7/16/2024 12:02 PM,2024,7,16,12,2.00,0.501388889,2093.1,2093.8,2093.5
7/16/2024 12:03 PM,2024,7,16,12,3.00,0.502083333,2094.5,2096.7,2095.6
7/16/2024 12:04 PM,2024,7,16,12,4.00,0.502777778,2098.9,2098.5,2098.7
7/16/2024 12:05 PM,2024,7,16,12,5.00,0.503472222,2100.6,2099.5,2100.1
7/16/2024 12:06 PM,2024,7,16,12,6.00,0.504166667,2105.9,2105.6,2105.8
7/16/2024 12:07 PM,2024,7,16,12,7.00,0.504861111,2108.0,2107.4,2107.7
7/16/2024 12:08 PM,2024,7,16,12,8.00,0.505555556,2108.0,2113.4,2110.7
7/16/2024 12:09 PM,2024,7,16,12,9.00,0.50625,2112.5,2112.2,2112.3
7/16/2024 12:10 PM,2024,7,16,12,10.00,0.506944444,2113.6,2117.0,2115.3
7/16/2024 12:11 PM,2024,7,16,12,11.00,0.507638889,2122.2,2123.4,2122.8
7/16/2024 12:12 PM,2024,7,16,12,12.00,0.508333333,2118.6,2123.0,2120.8
7/16/2024 12:13 PM,2024,7,16,12,13.00,0.509027778,2117.9,2123.2,2120.5
7/16/2024 12:14 PM,2024,7,16,12,14.00,0.509722222,2125.6,2124.9,2125.3
7/16/2024 12:15 PM,2024,7,16,12,15.00,0.510416667,2125.6,2129.1,2127.4
7/16/2024 12:16 PM,2024,7,16,12,16.00,0.511111111,2132.0,2128.1,2130.1
7/16/2024 12:17 PM,2024,7,16,12,17.00,0.511805556,2128.8,2135.7,2132.3
7/16/2024 12:18 PM,2024,7,16,12,18.00,0.5125,2131.8,2137.8,2134.8
7/16/2024 12:19 PM,2024,7,16,12,19.00,0.513194444,2131.6,2138.3,2135.0
7/16/2024 12:20 PM,2024,7,16,12,20.00,0.513888889,2131.5,2135.9,2133.7
7/16/2024 12:21 PM,2024,7,16,12,21.00,0.514583333,2133.2,2141.0,2137.1
7/16/2024 12:22 PM,2024,7,16,12,22.00,0.515277778,2132.9,2139.4,2136.1
7/16/2024 12:23 PM,2024,7,16,12,23.00,0.515972222,2134.5,2143.1,2138.8
7/16/2024 12:24 PM,2024,7,16,12,24.00,0.516666667,2138.1,2147.3,2142.7
7/16/2024 12:25 PM,2024,7,16,12,25.00,0.517361111,2137.2,2144.8,2141.0
7/16/2024 12:26 PM,2024,7,16,12,26.00,0.518055556,2138.6,2147.5,2143.1
7/16/2024 12:27 PM,2024,7,16,12,27.00,0.51875,2142.6,2153.3,2148.0
7/16/2024 12:28 PM,2024,7,16,12,28.00,0.519444444,2144.0,2151.2,2147.6
7/16/2024 12:29 PM,2024,7,16,12,29.00,0.520138889,2145.2,2154.7,2149.9
7/16/2024 12:30 PM,2024,7,16,12,30.00,0.520833333,2145.2,2154.6,2149.9
7/16/2024 12:31 PM,2024,7,16,12,31.00,0.521527778,2148.4,2157.7,2153.0
7/16/2024 12:32 PM,2024,7,16,12,32.00,0.522222222,2147.2,2154.2,2150.7
7/16/2024 12:33 PM,2024,7,16,12,33.00,0.522916667,2151.2,2163.6,2157.4
7/16/2024 12:34 PM,2024,7,16,12,34.00,0.523611111,2149.9,2151.2,2150.5
7/16/2024 12:35 PM,2024,7,16,12,35.00,0.524305556,2147.3,2166.3,2156.8
7/16/2024 12:36 PM,2024,7,16,12,36.00,0.525,2151.0,2165.1,2158.1
7/16/2024 12:37 PM,2024,7,16,12,37.00,0.525694444,2156.0,2165.6,2160.8
7/16/2024 12:38 PM,2024,7,16,12,38.00,0.526388889,2152.9,2163.2,2158.0
7/16/2024 12:39 PM,2024,7,16,12,39.00,0.527083333,2155.1,2166.1,2160.6
7/16/2024 12:40 PM,2024,7,16,12,40.00,0.527777778,2154.2,2169.8,2162.0
7/16/2024 12:41 PM,2024,7,16,12,41.00,0.528472222,2156.9,2167.3,2162.1
7/16/2024 12:42 PM,2024,7,16,12,42.00,0.529166667,2158.9,2169.9,2164.4
7/16/2024 12:43 PM,2024,7,16,12,43.00,0.529861111,2157.7,2175.0,2166.3
7/16/2024 12:44 PM,2024,7,16,12,44.00,0.530555556,2163.4,2176.5,2169.9
7/16/2024 12:45 PM,2024,7,16,12,45.00,0.53125,2159.6,2175.2,2167.4
7/16/2024 12:46 PM,2024,7,16,12,46.00,0.531944444,2160.5,2173.3,2166.9
7/16/2024 12:47 PM,2024,7,16,12,47.00,0.532638889,2161.8,2175.4,2168.6
7/16/2024 12:48 PM,2024,7,16,12,48.00,0.533333333,2159.3,2176.9,2168.1
7/16/2024 12:49 PM,2024,7,16,12,49.00,0.534027778,2164.0,2179.1,2171.6
7/16/2024 12:50 PM,2024,7,16,12,50.00,0.534722222,2161.6,2179.9,2170.8
7/16/2024 12:51 PM,2024,7,16,12,51.00,0.535416667,2160.5,2179.8,2170.2
7/16/2024 12:52 PM,2024,7,16,12,52.00,0.536111111,2158.7,2176.0,2167.3
7/16/2024 12:53 PM,2024,7,16,12,53.00,0.536805556,2160.1,2177.0,2168.6
7/16/2024 12:54 PM,2024,7,16,12,54.00,0.5375,2160.4,2180.1,2170.3
7/16/2024 12:55 PM,2024,7,16,12,55.00,0.538194444,2162.1,2178.8,2170.5
7/16/2024 12:56 PM,2024,7,16,12,56.00,0.538888889,2162.3,2182.9,2172.6
7/16/2024 12:57 PM,2024,7,16,12,57.00,0.539583333,2164.4,2183.7,2174.0
7/16/2024 12:58 PM,2024,7,16,12,58.00,0.540277778,2164.9,2183.3,2174.1
7/16/2024 12:59 PM,2024,7,16,12,59.00,0.540972222,2159.7,2186.3,2173.0
7/16/2024 1:00 PM,2024,7,16,13,0.00,0.541666667,2166.9,2184.4,2175.6
7/16/2024 1:01 PM,2024,7,16,13,1.00,0.542361111,2163.1,2188.8,2176.0
7/16/2024 1:02 PM,2024,7,16,13,2.00,0.543055556,2161.2,2188.2,2174.7
7/16/2024 1:03 PM,2024,7,16,13,3.00,0.54375,2165.4,2181.9,2173.6
7/16/2024 1:04 PM,2024,7,16,13,4.00,0.544444444,2164.8,2182.4,2173.6
7/16/2024 1:05 PM,2024,7,16,13,5.00,0.545138889,2161.6,2186.3,2174.0
7/16/2024 1:06 PM,2024,7,16,13,6.00,0.545833333,2162.7,2186.5,2174.6
7/16/2024 1:07 PM,2024,7,16,13,7.00,0.546527778,2161.8,2181.1,2171.5
7/16/2024 1:08 PM,2024,7,16,13,8.00,0.547222222,2163.0,2183.4,2173.2
7/16/2024 1:09 PM,2024,7,16,13,9.00,0.547916667,2164.2,2186.7,2175.4
7/16/2024 1:10 PM,2024,7,16,13,10.00,0.548611111,2162.6,2185.8,2174.2
7/16/2024 1:11 PM,2024,7,16,13,11.00,0.549305556,2157.8,2183.2,2170.5
7/16/2024 1:12 PM,2024,7,16,13,12.00,0.55,2159.6,2185.2,2172.4
7/16/2024 1:13 PM,2024,7,16,13,13.00,0.550694444,2161.3,2187.9,2174.6
7/16/2024 1:14 PM,2024,7,16,13,14.00,0.551388889,2164.3,2190.0,2177.2
7/16/2024 1:15 PM,2024,7,16,13,15.00,0.552083333,2164.4,2189.3,2176.8
7/16/2024 1:16 PM,2024,7,16,13,16.00,0.552777778,2164.1,2188.6,2176.4
7/16/2024 1:17 PM,2024,7,16,13,17.00,0.553472222,2158.3,2187.3,2172.8
7/16/2024 1:18 PM,2024,7,16,13,18.00,0.554166667,2155.9,2184.3,2170.1
7/16/2024 1:19 PM,2024,7,16,13,19.00,0.554861111,2156.7,2184.9,2170.8
7/16/2024 1:20 PM,2024,7,16,13,20.00,0.555555556,2157.8,2184.9,2171.3
7/16/2024 1:21 PM,2024,7,16,13,21.00,0.55625,2156.8,2184.4,2170.6
7/16/2024 1:22 PM,2024,7,16,13,22.00,0.556944444,2156.9,2184.9,2170.9
7/16/2024 1:23 PM,2024,7,16,13,23.00,0.557638889,2155.5,2180.9,2168.2
7/16/2024 1:24 PM,2024,7,16,13,24.00,0.558333333,2152.2,2180.4,2166.3
7/16/2024 1:25 PM,2024,7,16,13,25.00,0.559027778,2153.5,2182.2,2167.8
7/16/2024 1:26 PM,2024,7,16,13,26.00,0.559722222,2149.4,2182.7,2166.0
7/16/2024 1:27 PM,2024,7,16,13,27.00,0.560416667,2149.7,2182.4,2166.0
7/16/2024 1:28 PM,2024,7,16,13,28.00,0.561111111,2151.6,2183.0,2167.3
7/16/2024 1:29 PM,2024,7,16,13,29.00,0.561805556,2152.8,2183.3,2168.1
7/16/2024 1:30 PM,2024,7,16,13,30.00,0.5625,2146.9,2180.6,2163.8
7/16/2024 1:31 PM,2024,7,16,13,31.00,0.563194444,2147.3,2176.2,2161.8
7/16/2024 1:32 PM,2024,7,16,13,32.00,0.563888889,2145.8,2173.1,2159.5
7/16/2024 1:33 PM,2024,7,16,13,33.00,0.564583333,2145.9,2177.2,2161.5
7/16/2024 1:34 PM,2024,7,16,13,34.00,0.565277778,2144.5,2178.9,2161.7
7/16/2024 1:35 PM,2024,7,16,13,35.00,0.565972222,2142.7,2176.5,2159.6
7/16/2024 1:36 PM,2024,7,16,13,36.00,0.566666667,2142.5,2172.4,2157.4
7/16/2024 1:37 PM,2024,7,16,13,37.00,0.567361111,2139.4,2171.6,2155.5
7/16/2024 1:38 PM,2024,7,16,13,38.00,0.568055556,2136.6,2171.0,2153.8
7/16/2024 1:39 PM,2024,7,16,13,39.00,0.56875,2136.9,2169.2,2153.0
7/16/2024 1:40 PM,2024,7,16,13,40.00,0.569444444,2135.4,2171.7,2153.5
7/16/2024 1:41 PM,2024,7,16,13,41.00,0.570138889,2132.2,2168.9,2150.5
7/16/2024 1:42 PM,2024,7,16,13,42.00,0.570833333,2130.4,2160.2,2145.3
7/16/2024 1:43 PM,2024,7,16,13,43.00,0.571527778,2135.3,2167.5,2151.4
7/16/2024 1:44 PM,2024,7,16,13,44.00,0.572222222,2128.9,2162.3,2145.6
7/16/2024 1:45 PM,2024,7,16,13,45.00,0.572916667,2130.6,2164.0,2147.3
7/16/2024 1:46 PM,2024,7,16,13,46.00,0.573611111,2126.6,2163.8,2145.2
7/16/2024 1:47 PM,2024,7,16,13,47.00,0.574305556,2125.6,2157.8,2141.7
7/16/2024 1:48 PM,2024,7,16,13,48.00,0.575,2125.2,2159.4,2142.3
7/16/2024 1:49 PM,2024,7,16,13,49.00,0.575694444,2123.0,2157.5,2140.3
7/16/2024 1:50 PM,2024,7,16,13,50.00,0.576388889,2120.8,2154.6,2137.7
7/16/2024 1:51 PM,2024,7,16,13,51.00,0.577083333,2120.2,2154.8,2137.5
7/16/2024 1:52 PM,2024,7,16,13,52.00,0.577777778,2118.1,2156.4,2137.3
7/16/2024 1:53 PM,2024,7,16,13,53.00,0.578472222,2118.7,2154.8,2136.8
7/16/2024 1:54 PM,2024,7,16,13,54.00,0.579166667,2114.5,2148.8,2131.7
7/16/2024 1:55 PM,2024,7,16,13,55.00,0.579861111,2114.0,2152.4,2133.2
7/16/2024 1:56 PM,2024,7,16,13,56.00,0.580555556,2110.8,2141.8,2126.3
7/16/2024 1:57 PM,2024,7,16,13,57.00,0.58125,2109.5,2140.2,2124.8
7/16/2024 1:58 PM,2024,7,16,13,58.00,0.581944444,2110.0,2140.7,2125.3
7/16/2024 1:59 PM,2024,7,16,13,59.00,0.582638889,2108.2,2142.3,2125.3
7/16/2024 2:00 PM,2024,7,16,14,0.00,0.583333333,2107.1,2138.9,2123.0
7/16/2024 2:01 PM,2024,7,16,14,1.00,0.584027778,2101.1,2140.6,2120.9
7/16/2024 2:02 PM,2024,7,16,14,2.00,0.584722222,2103.1,2134.6,2118.9
7/16/2024 2:03 PM,2024,7,16,14,3.00,0.585416667,2097.2,2130.6,2113.9
7/16/2024 2:04 PM,2024,7,16,14,4.00,0.586111111,2094.1,2130.0,2112.1
7/16/2024 2:05 PM,2024,7,16,14,5.00,0.586805556,2091.1,2130.3,2110.7
7/16/2024 2:06 PM,2024,7,16,14,6.00,0.5875,2092.0,2129.1,2110.6
7/16/2024 2:07 PM,2024,7,16,14,7.00,0.588194444,2087.5,2123.7,2105.6
7/16/2024 2:08 PM,2024,7,16,14,8.00,0.588888889,2081.5,2128.4,2104.9
7/16/2024 2:09 PM,2024,7,16,14,9.00,0.589583333,2082.7,2122.8,2102.8
7/16/2024 2:10 PM,2024,7,16,14,10.00,0.590277778,2084.1,2121.4,2102.8
7/16/2024 2:11 PM,2024,7,16,14,11.00,0.590972222,2077.9,2115.3,2096.6
7/16/2024 2:12 PM,2024,7,16,14,12.00,0.591666667,2080.6,2117.5,2099.1
7/16/2024 2:13 PM,2024,7,16,14,13.00,0.592361111,2073.7,2114.9,2094.3
7/16/2024 2:14 PM,2024,7,16,14,14.00,0.593055556,2069.2,2112.2,2090.7
7/16/2024 2:15 PM,2024,7,16,14,15.00,0.59375,2072.1,2109.6,2090.9
7/16/2024 2:16 PM,2024,7,16,14,16.00,0.594444444,2066.0,2106.6,2086.3
7/16/2024 2:17 PM,2024,7,16,14,17.00,0.595138889,2065.0,2103.4,2084.2
7/16/2024 2:18 PM,2024,7,16,14,18.00,0.595833333,2062.0,2101.3,2081.7
7/16/2024 2:19 PM,2024,7,16,14,19.00,0.596527778,2058.9,2099.8,2079.3
7/16/2024 2:20 PM,2024,7,16,14,20.00,0.597222222,2057.2,2089.2,2073.2
7/16/2024 2:21 PM,2024,7,16,14,21.00,0.597916667,2052.7,2093.7,2073.2
7/16/2024 2:22 PM,2024,7,16,14,22.00,0.598611111,2050.1,2091.0,2070.6
7/16/2024 2:23 PM,2024,7,16,14,23.00,0.599305556,2048.2,2086.6,2067.4
